artist,genre,Start,End,Location,Hotttnesss,Discovery,Familiarity
Burning Haus,alternative pop,none,9999,9999,0.149623,0.259923,0.24880629137237747
n3rSe,alternative pop,none,2006,9999,0.159557,0.257524,0.24650989477414514
Karin Åberg,alternative pop,none,9999,9999,0.029931,0.257542,0.2465271249278626
Rebeka Reed,alternative pop,"Nova Scotia, CA",9999,9999,0.164791,0.256735,0.24575463970286326
ThreadSpinner,alternative pop,"Los Angeles, CA, US",9999,9999,0.281725,0.256853,0.24586759293278881
Heartour,alternative pop,"Los Angeles, CA, US",2000,2010,0.272918,0.257794,0.24676834707990705
Validna Legitimacija,alternative pop,none,9999,9999,0.216704,0.256168,0.24521188986076334
Jennie Hunter,alternative pop,"Los Angeles, CA, US",9999,9999,0.300114,0.255283,0.24436474063632163
Truth of Mars,alternative pop,"Roseville, CA",9999,9999,0.19974,0.258669,0.2476059239967279
Loci,alternative pop,"Bristol, England, GB",9999,9999,0.334251,0.263813,0.25252991903687255
Jakki Jelene,alternative pop,United States,9999,9999,0.259797,0.263452,0.2521843587317613
Kate Tunstall,alternative pop,Edinburgh Scotland,2000,9999,0.31103,0.263645,0.12153967846773805
Solitune,alternative pop,none,9999,9999,0.251085,0.263276,0.25201588611763504
Kedi,alternative pop,none,9999,9999,0.276385,0.259307,0.24821663722293558
Sweta,alternative pop,none,9999,9999,0.109738,0.259232,0.2481448449157795
10th Concession,alternative pop,"Tampa, FL, US",9999,9999,0.259306,0.258054,0.24701722707804807
Durwood,alternative pop,"Pasadena, CA",9999,9999,0.265891,0.257818,0.24679132061819697
Carina Johansson,alternative pop,Malmö Sweden,1997,9999,0.163442,0.258013,0.2469779806168028
Corsage,alternative pop,"Angeles City, Central Luzon, PH",9999,9999,0.319573,0.227852,0.218106943601678
Tunstall,alternative pop,"St Andrews, Scotland",2000,9999,0.294231,0.223226,0.051740695670771
Bo Sundström & Frida Öhrn,alternative pop,none,9999,9999,0.1015,0.232592,0.22264421741394191
Vlks,alternative pop,"London, England",2012,9999,0.264823,0.231787,0.2218736466504667
Little Hell,alternative pop,United Kingdom,2001,2004,0.266615,0.223954,0.10617722970937261
Glyukoza,alternative pop,"Samara, Samara Oblast, RU",2002,9999,0.273149,0.199903,0.07247487741450516
Glen Strachan,alternative pop,London,9999,9999,0.229192,0.203769,0.07903214855561175
Maria Messina,alternative pop,none,9999,9999,0.199713,0.209272,0.0
Anders Tengdahl,alternative pop,none,9999,9999,0.247196,0.198408,0.07880767816557732
Pariisin Kevään,alternative pop,none,9999,9999,0.14442,0.152667,0.036619552539930524
The Box of Chocolates,alternative pop,"Long Beach,California,United States",2004,2009,0.157472,0.145392,0.039661433778009646
Ponis ir Klaidos,alternative pop,none,9999,9999,0.238875,0.145126,0.08931408935424473
Akis Katsoupakis,alternative pop,"Athens, Attica, GR",1989,9999,0.158125,0.144501,0.03635783108994436
Sean Mic,alternative pop,"Cleveland, OH, US",9999,9999,0.15681,0.148173,0.020154915069882536
Teddy Landau,alternative pop,Sedona Arizona,1998,9999,0.253444,0.143793,0.14698088063124723
Jennifer Vazquez,alternative pop,"Los Angeles, CA, US",2000,2010,0.266919,0.158951,0.15215278686353564
Faye Wang,alternative pop,China<br>Hong Kong,2010,9999,0.259771,0.156869,0.06337209579407815
The Bees Voices,alternative pop,none,9999,9999,0.162675,0.142215,0.010916295015356584
Romak,alternative pop,Southern California ,9999,9999,0.236746,0.252632,0.241827121886045
Pony Up,alternative pop,"Montreal, Quebec, CA",2002,9999,0.319058,0.416271,0.39846740656221624
Masterpiece,alternative pop,"Tokyo, Tokyo Prefecture, JP",2003,9999,0.367035,0.416081,0.39828553271742084
中谷美紀,alternative pop,none,9999,9999,0.287822,0.417195,0.3993518877863791
Killjoys,alternative pop,"Hanwell, London, England, GB",1992,2010,0.375707,0.41719,0.3993471016325687
Stevans,alternative pop,"Geneva, Canton of Geneva, CH",9999,9999,0.331779,0.426612,0.4083661298728958
Алёна Винницкая,alternative pop,none,9999,9999,0.292811,0.426126,0.20097685651803554
Favez,alternative pop,"Lausanne, Canton of Vaud, CH",1990,2010,0.355908,0.424724,0.40655887819408687
The Friendly Indians,alternative pop,"Orange County, CA",9999,9999,0.35604,0.427132,0.40886388986917793
gary go,alternative pop,"London, UK",2006,9999,0.453997,0.427136,0.15212272948202965
Belle Chase Hotel,alternative pop,"Coimbra, Coimbra, PT",9999,9999,0.338693,0.411021,0.3934419450612911
The Upper Room,alternative pop,"Brighton, England, GB",2004,2006,0.416764,0.418905,0.39190240005117805
Wry,alternative pop,"Sorocaba, Sao Paulo, BR",9999,9999,0.349082,0.418493,0.40059437331556025
Carter The Unstoppable Sex Mac,alternative pop,,2007,9999,0.267976,0.418361,0.3340342718092917
Britta Phillips & Dean Wareham,alternative pop,United States,9999,9999,0.361673,0.41857,0.40066808008424043
Second Hand Band,alternative pop,"Zagreb, Grad Zagreb, HR",1999,9999,0.326847,0.414983,0.3972344933406559
The Delilahs,alternative pop,Switzerland,1990,1990,0.273527,0.414375,0.3966524970373107
The Womb,alternative pop,"Ontario, CA",1998,9999,0.393591,0.412341,0.394705489667238
Sheer,alternative pop,"Austin, TX, US",2000,9999,0.349194,0.409425,0.39191420476500977
Film Noir,alternative pop,Greece,1985,9999,0.41562,0.408983,0.3832203222743841
あがた森魚,alternative pop,none,9999,9999,0.27219,0.386129,0.369614556931571
かりゆし58,alternative pop,"Okinawa, Japan",2005,9999,0.301394,0.386734,0.3701936815426301
Iva Frühlingová,alternative pop,"Prague, Prague, CZ",2003,9999,0.338811,0.390269,0.3735774922865863
Jimmy Chamberlin Complex,alternative pop,"Los Angeles, CA, US",1988,9999,0.395104,0.39,0.37331999721158654
Micachu & The Shapes,alternative pop,,2006,9999,0.316745,0.384731,0.36827634832618183
The Corn Sisters,alternative pop,Canada,1998,2002,0.300822,0.382161,0.3658162652676336
Yammat,alternative pop,,9999,9999,0.294795,0.380145,0.3638864880512784
hunz,alternative pop,"Brisbane, Queensland, AU",2005,9999,0.351364,0.380108,0.3638510705130814
Stellarscope,alternative pop,"Philadelphia, PA, US",2000,2010,0.386752,0.378302,0.3621223117567631
Playfellow,alternative pop,"Chemnitz, Saxony, DE",2002,9999,0.336529,0.378668,0.3624726582156848
ザ・ピーナッツ,alternative pop,none,1958,1975,0.353135,0.377762,0.36160540714523937
The Jeevas,alternative pop,"England, GB",2002,2005,0.348166,0.377494,0.3613488693010017
Duplekita,alternative pop,none,9999,9999,0.273871,0.409176,0.39167585430525165
Beduk,alternative pop,"Istanbul, Istanbul, TR",2004,9999,0.409328,0.407395,0.2427127219151142
The Stands,alternative pop,"Liverpool, England, GB",2002,2005,0.42903,0.402051,0.36984942956015116
Ayse Özyilmazel,alternative pop,none,9999,9999,0.256482,0.408014,0.3905635521597135
Zinoba,alternative pop,Germany,2003,2005,0.28187,0.401493,0.38432145036018334
The Longcut,alternative pop,"Manchester, England, GB",2002,9999,0.37815,0.401401,0.384233385130072
Thao with The Get Down Stay Down,alternative pop,"Falls Church, VA, US",2003,9999,0.39649,0.401399,0.3842314706685478
DR Big Band & Eivør Pálsdóttir,alternative pop,none,9999,9999,0.191471,0.401215,0.3840553402083248
Venice is Sinking,alternative pop,United States,2000,2010,0.373861,0.400957,0.383808374671708
Suburban Kids With Biblical Na,alternative pop,none,2003,9999,0.27847,0.398125,0.3810974971534946
Хамерман Знищує Віруси,alternative pop,none,9999,9999,0.230753,0.397584,0.25312945805862264
The Ex + Tom Cora,alternative pop,none,9999,9999,0.209263,0.397698,0.040374514972806884
David Sylvian & Robert Fripp,alternative pop,"Saskatoon, Saskatchewan, CA",9999,9999,0.303608,0.397313,0.3803202257746849
The Hail,alternative pop,United States,1980,9999,0.348164,0.379876,0.3636289929762786
RF & Lili De La Mora,alternative pop,"San Francisco, CA, US",2000,2010,0.278464,0.379904,0.3636557954376169
Krissy Nordhoff,alternative pop,"Nashville, TN, US",9999,9999,0.325468,0.379817,0.3635725163613158
Anasol,alternative pop,"Bogota, Distrito Especial, CO",1999,9999,0.326955,0.384823,0.3683644135562933
Johan Borgert & Holy Madre,alternative pop,none,9999,9999,0.195814,0.382142,0.3657980778831541
Charlotte Eriksson,alternative pop,"Where I can sing as loud as I want, without wondering who is listening or what they think. Berlin / Sweden / London",9999,9999,0.265063,0.379492,0.3632614163636395
Frank And Walters,alternative pop,Cork Ireland,1990,9999,0.276514,0.381232,0.36492699788966043
有耳非文,alternative pop,none,9999,9999,0.193648,0.381274,0.3649672015816678
Blood Ruby,alternative pop,none,2001,9999,0.302663,0.38035,0.10771560576418761
Molina & Johnson,alternative pop,United States,9999,9999,0.263389,0.381549,0.2749474903077214
Bill Clinton,alternative pop,"Beaufort, SC, US",1990,2000,0.424933,0.384703,0.3558916062429446
Bluebottle Kiss,alternative pop,"Sydney, New South Wales, AU",1993,9999,0.351598,0.393462,0.3766339301099109
The Fabs,alternative pop,"Austin, TX, US",1960,1960,0.329787,0.388112,0.3715127455327777
il abanico,alternative pop,"Brooklyn, NY",9999,9999,0.348736,0.387991,0.37139692061056584
Darkel,alternative pop,"Paris, France",2006,9999,0.355932,0.38765,0.3710705049206962
Kukulska&Dabrowka,alternative pop,none,9999,9999,0.107219,0.387142,0.3705842316935591
Loose Fur,alternative pop,"Chicago, IL, US",2000,9999,0.461267,0.386986,0.340410938294925
Curxes,alternative pop,"Brighton, England, GB",9999,9999,0.369568,0.384588,0.36813946432720424
Poléxia,alternative pop,"Curitiba, Parana, BR",2002,9999,0.29986,0.384348,0.36790972894430485
Set in Stone,alternative pop,"Manhattan, New York, NY, US",2000,2010,0.357555,0.384311,0.3678743114061078
Stiltskin,alternative pop,"Edinburgh, Scotland, GB",2006,9999,0.375959,0.3843,0.3678637818677249
Krakow Loves Adana,alternative pop,"Freiburg, Germany",2009,9999,0.223505,0.388812,0.3721828070662343
pandoras.box,alternative pop,"Geisenhausen, Bavaria, DE",2003,9999,0.330414,0.383311,0.36691708064402684
Christopher Walla,alternative pop,"Bothell, WA, US",1994,9999,0.310957,0.390796,0.374081952898203
Seagull Screaming Kiss Her Kiss Her,alternative pop,Japan,1992,2002,0.331926,0.390804,0.37408961074429964
Vice on Victory,alternative pop,"Columbus, OH, US",2007,9999,0.325883,0.385299,0.36882005539904383
Lisa Pedersen,alternative pop,"Gothenburg, Vastra Gotaland, SE",9999,9999,0.264987,0.386297,0.3697753716996007
Lupen Crook,alternative pop,"Medway, England, GB",2004,9999,0.334303,0.385818,0.36931685816456383
Asleep,alternative pop,"Oslo, Oslo Fylke, NO",9999,9999,0.323496,0.385017,0.368550116324137
Axl Peleman,alternative pop,"Hoboken, NJ, US",9999,9999,0.257564,0.386216,0.3696978360078721
Оскар,alternative pop,none,9999,9999,0.206644,0.385846,0.25719857423764514
Laura Moody,alternative pop,"London, England, GB",9999,9999,0.287979,0.385461,0.36897512678250094
Evan Dando Of Lemonheads,alternative pop,none,2000,2000,0.169995,0.386768,0.3702262273885408
Манго Манго,alternative pop,none,9999,9999,0.236666,0.387369,0.38238688699001766
Yann tiersen and shannon wrig,alternative pop,none,9999,9999,0.235213,0.386528,0.26382937742803886
Elin Sigvardsson,alternative pop,"Mönsterås, Kalmar, SE",2003,9999,0.331336,0.377025,0.3608999280735857
Patito Feo,alternative pop,Argentina,9999,9999,0.394818,0.377148,0.3610176674573216
Magicrays,alternative pop,Switzerland,9999,9999,0.248962,0.376389,0.3602911293089021
Sun And The Moon,alternative pop,"Manchester, England, GB",1987,1989,0.324628,0.374842,0.3588102933199629
Die Melktert Kommissie,alternative pop,none,9999,9999,0.32632,0.376939,0.14290347992618802
Dues,alternative pop,"Pomona, CA, US",1989,9999,0.342013,0.373349,0.35738114779217595
Carus Thompson,alternative pop,"Perth, Western Australia, AU",1995,9999,0.290898,0.373311,0.3573447730232169
Rings,alternative pop,"New York, NY, US",2000,2010,0.413888,0.373081,0.3504102341155964
Die Raketen,alternative pop,none,9999,9999,0.246126,0.372636,0.35669864225881226
Lavalu,alternative pop,Netherlands,9999,9999,0.305535,0.371849,0.35594530164905447
SoundQ,alternative pop,none,9999,9999,0.300957,0.374478,0.3584618613225654
Kangen,alternative pop,Malaysia,2005,9999,0.322618,0.374505,0.1868703161027679
Spaghetti Anywhere,alternative pop,"Glasgow, Scotland, GB",2008,9999,0.302439,0.37379,0.3578032865582537
Mad Dog Loose,alternative pop,Belgium,2000,2010,0.140939,0.383206,0.3668165714140083
Гришковец и Бигуди,alternative pop,none,9999,9999,0.291846,0.383018,0.259273821318229
Rosqo,alternative pop,"Lausanne, Canton of Vaud, CH",9999,9999,0.199079,0.38203,0.36569086803780104
Lюк,alternative pop,none,1999,9999,0.286598,0.38023,0.24833235181926655
Gisli,alternative pop,"London, England, GB",2000,2010,0.329125,0.382367,0.36601345480462233
Zdenka Predna,alternative pop,none,2004,9999,0.261896,0.382175,0.3658296664983028
Moses Luster and The Hollywood Lights,alternative pop,none,9999,9999,0.29741,0.405343,0.3880067887941952
Paul Steel,alternative pop,"Brighton, England, GB",2007,9999,0.316716,0.409364,0.39185581368852285
Kevin Tihista's Red Terror,alternative pop,none,1996,9999,0.290525,0.405022,0.3876995177195672
The Union Line,alternative pop,"San Juan Capistrano, CA, US",9999,9999,0.296542,0.368884,0.35310711243948434
Thirteen:13,alternative pop,"England, GB",1999,2001,0.280594,0.367558,0.35183782444896494
Cosmo Black,alternative pop,none,9999,9999,0.225671,0.367621,0.351898129986976
Sara Beth,alternative pop,"Baytown, TX, US",2004,9999,0.309469,0.370755,0.3548980911953379
Jamie Lynn Noon,alternative pop,"Los Angeles, CA, US",9999,9999,0.358698,0.370664,0.3548109831959885
Good Luck Jane,alternative pop,"Chicago, IL, US",2015,9999,0.346467,0.368417,0.3526600856735925
Rafael,alternative pop,"California, US",1959,9999,0.343132,0.371233,0.35535564749961257
Mannheim,alternative pop,"Mannheim, Baden-Wurttemberg, DE",1995,9999,0.414696,0.368838,0.3460419082977503
Speck-Mountain,alternative pop,"Chicago,Illinois,United States",2000,2010,0.252802,0.368224,0.25021562295022426
Monks of Doom,alternative pop,"San Francisco, CA, US",2003,9999,0.304747,0.372673,0.35673405979700923
Mothers Pride,alternative pop,"Luzern, Canton of Lucerne, CH",1990,2000,0.292768,0.358497,0.34316435651374905
Hugo Largo,alternative pop,"New York, NY, US",1984,1991,0.350731,0.358306,0.34298152543819166
Rubber Band,alternative pop,"New York, NY, US",9999,9999,0.370771,0.358246,0.3429240915924668
The Blackout Pact,alternative pop,"Denver, CO, US",2008,9999,0.322543,0.358876,0.34352714697257775
Arbata,alternative pop,"Vilnius, Vilnius County, LT",2001,9999,0.334359,0.359019,0.18482437070750304
Home Made Mutant,alternative pop,"Bratislava, Bratislavsky, SK",9999,9999,0.311469,0.358289,0.3429652525152363
"Hello, Blue Roses",alternative pop,"Vancouver, British Columbia, CA",2008,9999,0.352462,0.35905,0.3436937051251799
Laila Av Reyni,alternative pop,none,9999,9999,0.140224,0.358388,0.34306001836068223
The Karelia,alternative pop,Glasgow Scotland,1996,1998,0.291889,0.360673,0.4438621609923831
Hail,alternative pop,United States,1980,9999,0.340166,0.358053,0.34273934605538514
Mediavolo,alternative pop,France,9999,9999,0.295098,0.354269,0.33911718485167064
Moray McLaren,alternative pop,"London, England, GB",9999,9999,0.246307,0.352192,0.33712901655882843
Paranoiacs,alternative pop,"Antwerp, Antwerp, BE",1990,9999,0.303543,0.351948,0.33689545225288065
Simon Stinger,alternative pop,"San Francisco, CA, US",1990,2010,0.26429,0.354222,0.33907219500585284
The Sky Drops,alternative pop,"Wilmington, DE, US",1990,1995,0.335626,0.363364,0.3478231986327973
Leeloojamais,alternative pop,"Ljubljana, Ljubljana, SI",9999,9999,0.322093,0.362769,0.3472536463293591
Adrian Sieber,alternative pop,"Basel,Switzerland",9999,9999,0.258063,0.363713,0.3481572721687636
Landfill,alternative pop,none,9999,9999,0.330701,0.363385,0.34784330047880097
Escobar,alternative pop,"London, England, GB",2000,2010,0.402432,0.364731,0.347975001129812
中ノ森BAND,alternative pop,none,2004,9999,0.294552,0.362539,0.34703348325408045
Mood Windigo,alternative pop,"Ostrobothnia, FI",9999,9999,0.115775,0.363724,0.3481678017071464
The Bliss,alternative pop,Switzerland,2000,2010,0.364489,0.366488,0.35081358753353825
missFlag,alternative pop,"Jerusalem, Jerusalem, IL",2005,9999,0.327422,0.366633,0.35095238599404005
Ippu-Do,alternative pop,none,1983,1984,0.260455,0.367152,0.35144918875956005
Modest Midget,alternative pop,Netherlands,9999,9999,0.313932,0.366268,0.3506029967658804
Kevin Tihista,alternative pop,"Chicago, IL, US",1996,9999,0.301708,0.366932,0.3512385979919022
Biirdie,alternative pop,"Glendale, AZ, US",2000,2010,0.312088,0.366198,0.3505359906125348
Kio,alternative pop,"Sydney, New South Wales, AU",9999,9999,0.304529,0.365848,0.35020095984580646
Adrian Weyermann,alternative pop,none,9999,9999,0.258506,0.36592,0.3502698804606763
Mademoiselle Karen,alternative pop,"Copenhagen, Hovedstaden, DK",2008,9999,0.327859,0.360569,0.34514773865278087
Sunny Day Service,alternative pop,Japan,2008,9999,0.263477,0.360535,0.2379249470829088
Ruby Isle,alternative pop,"Athens, Attica, GR",2007,9999,0.318041,0.36054,0.3451199789606806
Spaceship Days,alternative pop,"Chapel Hill, NC, US",9999,9999,0.297013,0.360043,0.3446442352719263
Orange Black,alternative pop,Belgium,9999,9999,0.307882,0.359928,0.34453415373428703
Exem,alternative pop,Lithuania,1999,9999,0.331904,0.359839,0.3444489601964618
Ian McGlynn,alternative pop,"New Jersey, US",1998,9999,0.369064,0.361968,0.3464869044889322
Celia Chavez,alternative pop,"New York, NY, US",9999,9999,0.319922,0.361159,0.34571250480240867
Hapka & Horáček,alternative pop,none,9999,9999,0.222809,0.361278,0.2548050676884559
Andy Clockwise,alternative pop,"Sydney, New South Wales, AU",2002,9999,0.37771,0.361251,0.3458005700325201
田原,alternative pop,none,9999,9999,0.23691,0.355659,0.34044773561096325
